City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
105,kavieng,-2.5744,150.7967,27.80000000000001,78,20,3.46,PG,1679264600
106,upernavik,72.7868,-56.1549,-28.50999999999999,99,88,4.96,GL,1679264601
107,zhanaozen,43.3,52.8,7.2000000000000455,41,5,7.22,KZ,1679264601
108,hofn,64.2539,-15.2082,-5.759999999999991,67,21,6.6,IS,1679264602
109,new norfolk,-42.7826,147.0587,11.07000000000005,56,56,0.89,AU,1679264603
110,ouallam,14.3188,2.0866,28.090000000000032,31,34,3.38,NE,1679264604
111,makakilo city,21.3469,-158.0858,27.78000000000003,67,20,3.6,US,1679264605
112,san cristobal,7.7669,-72.225,25.100000000000023,64,55,2.26,VE,1679264605
113,cayhagan,9.6697,122.4256,24.650000000000034,84,93,3.28,PH,1679264606
114,macusani,-14.0833,-70.4333,2.680000000000007,98,100,0.78,PE,1679264607
115,tuktoyaktuk,69.4541,-133.0374,-12.0,79,100,7.72,CA,1679264608
116,ewo,-0.8725,14.8206,21.850000000000023,88,100,0.93,CG,1679264609
117,chuy,-33.6971,-53.4616,23.680000000000007,88,71,2.58,UY,1679264610
118,manicore,-5.8092,-61.3003,24.55000000000001,94,100,1.02,BR,1679264610
119,port elizabeth,-33.918,25.5701,23.939999999999998,88,40,6.69,ZA,1679264611
120,kochubey,44.3861,46.5825,8.0,67,82,4.69,RU,1679264612
121,clyde river,70.4692,-68.5914,-26.869999999999976,76,0,5.66,CA,1679264613
122,sur,22.5667,59.5289,24.900000000000034,48,63,3.9,OM,1679264614
123,portoferraio,42.8115,10.3146,15.54000000000002,93,100,3.75,IT,1679264567
124,port-gentil,-0.7193,8.7815,25.980000000000018,94,20,0.0,GA,1679264615
125,saint-georges,12.0564,-61.7485,26.82000000000005,74,20,10.8,GD,1679264517
126,comodoro rivadavia,-45.8667,-67.5,18.920000000000016,27,0,3.6,AR,1679264618
127,flinders,-34.5833,150.8552,21.77000000000004,86,99,1.79,AU,1679264619
128,husavik,66.0449,-17.3389,-11.019999999999982,78,99,2.46,IS,1679264620
129,puerto ayora,-0.7393,-90.3518,29.980000000000018,89,53,6.71,EC,1679264621
130,chapel hill,35.9132,-79.0558,9.29000000000002,33,6,0.45,US,1679264575
131,saskylakh,71.9167,114.0833,-29.399999999999977,96,100,3.19,RU,1679264622
132,hami,42.8,93.45,6.57000000000005,39,99,5.79,CN,1679264623
133,tasiilaq,65.6145,-37.6368,-12.909999999999968,84,100,2.42,GL,1679264624
134,bafq,31.6128,55.4107,17.660000000000025,24,3,1.49,IR,1679264625
135,chokurdakh,70.6333,147.9167,-27.69999999999999,96,100,7.06,RU,1679264625
136,eenhana,-17.4667,16.3333,22.390000000000043,52,16,1.39,NA,1679264627
137,broken hill,-31.95,141.4333,20.55000000000001,47,72,9.44,AU,1679264628
138,port hawkesbury,45.6169,-61.3485,3.82000000000005,76,100,5.66,CA,1679264628
139,carnarvon,-24.8667,113.6333,22.950000000000045,83,0,5.34,AU,1679264629
140,boden,65.8252,21.6886,-4.0,96,100,2.48,SE,1679264630
141,wanning,18.8003,110.3967,21.620000000000005,88,98,2.64,CN,1679264630
142,sungaipenuh,-2.0833,101.3833,17.629999999999995,96,94,1.28,ID,1679264631
143,limon,10.0,-83.0333,28.939999999999998,70,20,3.09,CR,1679264632
